image_id,annotator,age,previous_age,uncertain,is_issue,timestamp,comments,unusable,cruise,station_nr,individual_id
24376330.jpg,petrun,4,5,TRUE,TRUE,2026-05-13T08:24:06.418436+00:00,,FALSE,B11-2024,429,5
24019887.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:24:17.570417+00:00,,FALSE,A3-2024,87,3
24561789.jpg,petrun,5,5,FALSE,FALSE,2026-05-13T08:24:28.616964+00:00,,FALSE,TTH1-2024,144,6
24122392.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T08:24:35.992570+00:00,,FALSE,B3-2024,139,12
23990316.jpg,petrun,9,12,FALSE,TRUE,2026-05-13T08:24:57.704580+00:00,,FALSE,TB1-2024,85,12
24528871.jpg,petrun,2,2,FALSE,TRUE,2026-05-13T08:25:05.782473+00:00,,FALSE,TTH1-2024,89,12
23254826.jpg,petrun,2,2,FALSE,FALSE,2026-05-13T08:25:11.323338+00:00,,FALSE,B3-2023,79,7
24798425.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:25:17.735932+00:00,,FALSE,A4-2025,100,3
24744576.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:25:24.124778+00:00,,FALSE,TTH1-2025,46,6
23849541.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T08:25:47.208868+00:00,,FALSE,EF25-2023,110,17
24547064.jpg,petrun,2,4,FALSE,TRUE,2026-05-13T08:25:55.773320+00:00,,FALSE,OSEP-2024,17,4
24886393.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T08:26:04.608490+00:00,,FALSE,A4-2025,165,3
24164357.jpg,petrun,1,1,FALSE,FALSE,2026-05-13T08:26:10.303606+00:00,,FALSE,TG1-2024,95,10
24325656.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T08:26:26.795884+00:00,,FALSE,OMAI-2024,38,19
24552654.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T08:26:37.729853+00:00,,FALSE,TB2-2024,142,7
24498706.jpg,petrun,13,13,FALSE,TRUE,2026-05-13T08:29:55.054649+00:00,It is likely that the first year is missing from the image - the otolith was cut a bit wrong. Age is estimated by assuming that the first year is there.,FALSE,TB2-2024,87,1
24909325.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T08:30:03.292433+00:00,,FALSE,Þ1-2025,11,4
24637756.jpg,petrun,2,2,FALSE,TRUE,2026-05-13T08:30:14.328791+00:00,,FALSE,ODES-2024,28,2
24745408.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:30:24.622581+00:00,,FALSE,TTH1-2025,49,5
24816837.jpg,petrun,9,10,TRUE,TRUE,2026-05-13T10:16:36.357539+00:00,,FALSE,TB1-2025,109,5
24705947.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:16:48.149604+00:00,,FALSE,TB1-2025,27,10
23946321.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T10:17:06.099790+00:00,,FALSE,R1FEB-2024,5,12
23930258.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:17:48.827415+00:00,,FALSE,EF25-2024,11,15
24614853.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:18:03.205874+00:00,,FALSE,ASEP-2024,20,13
24698087.jpg,petrun,8,10,FALSE,TRUE,2026-05-13T10:18:26.527671+00:00,,FALSE,TB1-2025,9,2
24816103.jpg,petrun,9,10,FALSE,TRUE,2026-05-13T10:18:44.792252+00:00,,FALSE,TB1-2025,107,6
24911794.jpg,petrun,1,1,FALSE,FALSE,2026-05-13T10:18:50.202099+00:00,,FALSE,Þ1-2025,18,6
24898180.jpg,petrun,6,4,TRUE,TRUE,2026-05-13T10:19:45.281506+00:00,,FALSE,A4-2025,193,1
24882609.jpg,petrun,5,5,FALSE,FALSE,2026-05-13T10:19:56.828424+00:00,,FALSE,A4-2025,156,14
24007251.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T10:20:03.434888+00:00,,FALSE,A3-2024,57,1
24409335.jpg,petrun,10,10,FALSE,TRUE,2026-05-13T10:20:43.484457+00:00,,FALSE,R1JUL-2024,16,11
24748048.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T10:21:24.084004+00:00,,FALSE,TTH1-2025,58,1
24721428.jpg,petrun,10,10,FALSE,TRUE,2026-05-13T10:21:32.991147+00:00,,FALSE,TB1-2025,67,3
24718504.jpg,petrun,1,1,FALSE,TRUE,2026-05-13T10:21:38.033887+00:00,,FALSE,TB1-2025,62,2
24319738.jpg,petrun,9,4,TRUE,TRUE,2026-05-13T10:23:42.854246+00:00,Image is from the wrong slide. Correct slide is R1MAI-2024 station 77,TRUE,R1MAI-2024,76,15
24258986.jpg,petrun,3,5,TRUE,TRUE,2026-05-13T10:23:53.150181+00:00,,FALSE,R1APR-2024,29,13
24428588.jpg,petrun,5,5,FALSE,FALSE,2026-05-13T10:24:04.991341+00:00,,FALSE,AMAI-2024,8,7
24566540.jpg,petrun,4,5,FALSE,TRUE,2026-05-13T10:24:14.538330+00:00,,FALSE,TTH1-2024,162,6
24887151.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T10:24:22.189095+00:00,,FALSE,A4-2025,167,3
24877060.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:24:28.596204+00:00,,FALSE,A4-2025,143,2
24527731.jpg,petrun,4,5,TRUE,TRUE,2026-05-13T10:24:41.835074+00:00,,FALSE,TTH1-2024,85,7
24552019.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:24:59.380848+00:00,,FALSE,TB2-2024,137,3
23709654.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:25:22.139108+00:00,,FALSE,EF114-2023,10,13
23877439.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:25:32.415141+00:00,,FALSE,EF22-2023,65,12
24120449.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:25:40.072250+00:00,,FALSE,B3-2024,133,13
24311807.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:25:47.214667+00:00,,FALSE,R1MAI-2024,1,2
24898183.jpg,petrun,6,2,TRUE,TRUE,2026-05-13T10:31:59.567869+00:00,Nr 1-4 in this station should be nr. 2-5. The first otolith is missing from the slide and the ingester didn‘t notice and put the otoliths in as nr 1-4 instead of 2-5. This specific otolith should be individual nr. 5.,TRUE,A4-2025,193,4
24420277.jpg,petrun,4,5,FALSE,TRUE,2026-05-13T10:32:08.682027+00:00,,FALSE,IJUL-2024,3,18
24803556.jpg,petrun,2,3,FALSE,TRUE,2026-05-13T10:32:14.562581+00:00,,FALSE,A4-2025,112,2
24644204.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:32:28.522445+00:00,,FALSE,ANOV-2024,12,2
24528388.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T10:32:35.744468+00:00,,FALSE,TTH1-2024,87,14
24634555.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:33:07.710638+00:00,,FALSE,R1NOV-2024,22,10
23988446.jpg,petrun,10,10,TRUE,TRUE,2026-05-13T10:34:07.855203+00:00,,FALSE,TB1-2024,81,5
24552957.jpg,petrun,2,4,FALSE,TRUE,2026-05-13T10:34:23.795663+00:00,,FALSE,TB2-2024,143,7
24419867.jpg,petrun,4,5,FALSE,TRUE,2026-05-13T10:34:31.114398+00:00,,FALSE,IJUN-2024,19,1
24904952.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:34:41.433609+00:00,,FALSE,Þ1-2025,3,11
24777702.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:34:48.394569+00:00,,FALSE,A4-2025,56,5
24336881.jpg,petrun,4,5,FALSE,TRUE,2026-05-13T10:34:56.956422+00:00,,FALSE,EF25-2024,59,6
23849528.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:35:04.116559+00:00,,FALSE,EF25-2023,110,4
24314550.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T10:35:41.167435+00:00,,FALSE,R1MAI-2024,29,3
23894718.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:35:49.868420+00:00,,FALSE,ADES-2023,12,15
24766855.jpg,petrun,4,4,FALSE,FALSE,2026-05-13T10:35:58.245348+00:00,,FALSE,A4-2025,27,2
23991943.jpg,petrun,10,10,FALSE,TRUE,2026-05-13T10:36:38.859743+00:00,,FALSE,A3-2024,18,14
24896984.jpg,petrun,3,4,FALSE,TRUE,2026-05-13T10:36:46.572091+00:00,,FALSE,A4-2025,190,5
24320406.jpg,petrun,9,10,FALSE,TRUE,2026-05-13T10:37:06.474935+00:00,,FALSE,R1MAI-2024,83,4
24017717.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:37:16.514075+00:00,,FALSE,A3-2024,84,1
24039104.jpg,petrun,3,5,FALSE,TRUE,2026-05-13T10:37:26.306050+00:00,,FALSE,B3-2024,126,1
24147422.jpg,petrun,10,10,FALSE,TRUE,2026-05-13T10:39:34.956750+00:00,,FALSE,A3-2024,152,3
23851234.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T10:40:22.703653+00:00,,FALSE,EF25-2023,117,13
24745705.jpg,petrun,5,5,FALSE,FALSE,2026-05-13T10:40:33.069776+00:00,,FALSE,TTH1-2025,50,3
24637895.jpg,petrun,10,10,TRUE,TRUE,2026-05-13T10:41:11.573021+00:00,,FALSE,ODES-2024,29,4
24730522.jpg,petrun,10,10,TRUE,TRUE,2026-05-13T10:41:58.950349+00:00,First year is missing from this image - wrong cut of otolith.,FALSE,TB1-2025,83,14
24772103.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:42:06.634129+00:00,,FALSE,A4-2025,39,1
24732112.jpg,petrun,5,4,FALSE,TRUE,2026-05-13T10:42:15.552156+00:00,,FALSE,TTH1-2025,4,2
24879565.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T10:42:32.919070+00:00,,FALSE,A4-2025,150,13
24879557.jpg,petrun,4,4,FALSE,TRUE,2026-05-13T14:45:50.702254+00:00,,FALSE,A4-2025,150,5
24601316.jpg,petrun,11,10,FALSE,TRUE,2026-05-13T14:46:18.708493+00:00,,FALSE,NNOV-2024,18,4
