,individual_id,cruise,station,sampleId,measureId,individualLabel,id,created_at.x,modified_at.x,rating,age,comment,axis_poly,created_by_id.x,project_id,authority,bounding_box,created_at.y,modified_at.y,created_by_id.y,image_id,annotated_by,orig_filename,mimetype,scale_line,scale_mm,created_at,modified_at,created_by_id,content
12732,13213,EF25-2024,113,553617,24631287,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6841, 427], [7469, 776]]",20:02.8,20:03.3,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12733,13214,EF25-2024,113,553617,24631288,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1626, 1291], [2283, 1655]]",20:03.5,20:03.7,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12734,13215,EF25-2024,113,553617,24631289,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2417, 1291], [3117, 1701]]",20:03.8,20:03.9,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12735,13216,EF25-2024,113,553617,24631290,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3299, 1291], [3889, 1732]]",20:04.0,20:04.2,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12736,13217,EF25-2024,113,553617,24631291,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4058, 1261], [4804, 1721]]",20:04.3,20:04.4,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12737,13218,EF25-2024,113,553617,24631292,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4962, 1327], [5638, 1690]]",20:04.5,20:04.6,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12738,13219,EF25-2024,113,553617,24631293,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5783, 1317], [6502, 1695]]",20:04.6,20:04.7,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12739,13220,EF25-2024,113,553617,24631294,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6666, 1317], [7412, 1731]]",20:04.8,20:05.0,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12740,13221,EF25-2024,113,553617,24631295,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1965, 2211], [2646, 2600]]",20:05.2,20:05.3,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12741,13222,EF25-2024,113,553617,24631296,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2846, 2170], [3577, 2604]]",20:05.5,20:05.6,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12742,13223,EF25-2024,113,553617,24631297,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3653, 2232], [4390, 2619]]",20:05.7,20:05.8,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12743,13224,EF25-2024,113,553617,24631298,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4633, 2222], [5362, 2604]]",20:05.8,20:06.0,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12744,13225,EF25-2024,113,553617,24631299,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5526, 2227], [6180, 2619]]",20:06.1,20:06.2,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12745,13226,EF25-2024,113,553617,24631300,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6306, 2211], [6993, 2648]]",20:06.3,20:06.5,232,1995,NA,EF25-2024-113.jpg,image/jpeg,"[[7388, 4745], [7353, 4746]]",3,19:59.2,19:59.8,232,image_content/bac5b40c152e389a44bb23afdaf0b77bb23e895115401e72f0937295d0916968.jpg
12746,13227,EF87-2024,16,550567,24359324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1665, 368], [2335, 816]]",21:59.0,21:59.2,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12747,13228,EF87-2024,16,550567,24359325,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2409, 475], [3113, 859]]",21:59.3,21:59.5,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12748,13229,EF87-2024,16,550567,24359326,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3238, 511], [3948, 952]]",21:59.5,21:59.6,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12749,13230,EF87-2024,16,550567,24359327,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4075, 511], [4712, 988]]",21:59.7,21:59.8,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12750,13231,EF87-2024,16,550567,24359328,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4834, 532], [5504, 980]]",21:59.9,21:59.9,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12751,13232,EF87-2024,16,550567,24359329,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5576, 554], [6275, 1025]]",22:00.3,22:00.7,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12752,13233,EF87-2024,16,550567,24359330,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6413, 582], [7132, 1025]]",22:00.7,22:00.8,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12753,13234,EF87-2024,16,550567,24359331,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1490, 1303], [2299, 1681]]",22:00.9,22:01.0,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12754,13235,EF87-2024,16,550567,24359332,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2334, 1317], [3113, 1752]]",22:01.2,22:01.3,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12755,13236,EF87-2024,16,550567,24359333,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3170, 1353], [3870, 1767]]",22:01.4,22:01.6,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12756,13237,EF87-2024,16,550567,24359334,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3985, 1346], [4612, 1768]]",22:01.9,22:02.8,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12757,13238,EF87-2024,16,550567,24359335,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4707, 1339], [5490, 1740]]",22:03.2,22:03.5,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12758,13239,EF87-2024,16,550567,24359336,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5580, 1389], [6304, 1775]]",22:03.5,22:03.7,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12759,13240,EF87-2024,16,550567,24359337,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6395, 1396], [7117, 1861]]",22:03.7,22:03.8,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12760,13241,EF87-2024,16,550567,24359338,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1614, 2181], [2385, 2603]]",22:03.9,22:04.1,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12761,13242,EF87-2024,16,550567,24359339,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2564, 2181], [3199, 2612]]",22:04.2,22:04.3,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12762,13243,EF87-2024,16,550567,24359340,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3415, 2202], [4191, 2597]]",22:04.4,22:04.5,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12763,13244,EF87-2024,16,550567,24359341,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4366, 2252], [5012, 2683]]",22:04.6,22:04.7,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12764,13245,EF87-2024,16,550567,24359342,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5196, 2266], [5954, 2711]]",22:04.8,22:04.9,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12765,13246,EF87-2024,16,550567,24359343,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6197, 2245], [6939, 2704]]",22:04.9,22:05.2,232,1996,NA,EF87-2024-16.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,21:58.4,21:59.0,232,image_content/58366de42e462abeebc7a5ceb3e87b2a6006203f1fa51606b5a357f574269d82.jpg
12766,13247,EF91-2024,4,544661,23925401,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1451, 954], [2156, 1304]]",24:19.8,24:20.0,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12767,13248,EF91-2024,4,544661,23925402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2367, 938], [3042, 1336]]",24:20.2,24:20.3,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12768,13249,EF91-2024,4,544661,23925403,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3251, 986], [4007, 1384]]",24:20.4,24:20.6,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12769,13250,EF91-2024,4,544661,23925404,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4103, 1018], [4813, 1384]]",24:20.6,24:20.7,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12770,13251,EF91-2024,4,544661,23925405,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4900, 946], [5618, 1432]]",24:20.8,24:20.9,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12771,13252,EF91-2024,4,544661,23925406,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5671, 938], [6265, 1389]]",24:21.1,24:21.3,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12772,13253,EF91-2024,4,544661,23925407,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6467, 914], [7222, 1444]]",24:21.3,24:21.5,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12773,13254,EF91-2024,4,544661,23925408,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1400, 1727], [2116, 2226]]",24:21.5,24:21.6,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12774,13255,EF91-2024,4,544661,23925409,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2173, 1767], [2826, 2194]]",24:21.7,24:21.8,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12775,13256,EF91-2024,4,544661,23925410,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3169, 1767], [3911, 2194]]",24:21.9,24:22.0,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12776,13257,EF91-2024,4,544661,23925411,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4003, 1775], [4749, 2231]]",24:22.2,24:22.3,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12777,13258,EF91-2024,4,544661,23925412,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4856, 1783], [5555, 2286]]",24:22.4,24:22.5,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12778,13259,EF91-2024,4,544661,23925413,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5620, 1815], [6288, 2255]]",24:22.6,24:22.7,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12779,13260,EF91-2024,4,544661,23925414,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6313, 1815], [6990, 2255]]",24:22.8,24:22.9,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12780,13261,EF91-2024,4,544661,23925415,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1454, 2684], [2172, 3108]]",24:23.1,24:23.2,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12781,13262,EF91-2024,4,544661,23925416,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2264, 2676], [3042, 3121]]",24:23.3,24:23.5,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12782,13263,EF91-2024,4,544661,23925417,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3085, 2644], [3832, 3137]]",24:23.5,24:23.6,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12783,13264,EF91-2024,4,544661,23925418,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4121, 2676], [4829, 3105]]",24:23.7,24:23.8,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12784,13265,EF91-2024,4,544661,23925419,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5141, 2676], [5914, 3153]]",24:23.9,24:24.2,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12785,13266,EF91-2024,4,544661,23925420,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6121, 2604], [6863, 3113]]",24:24.2,24:24.3,232,1997,NA,EF91-2024-4.jpg,image/jpeg,"[[7183, 4793], [7222, 4792]]",3,24:19.2,24:19.8,232,image_content/4eef5f63c14d113329020950b70fc1e4346bf12e7ca6f2500f25a959f651b152.jpg
12786,13267,EF91-2024,16,550374,24355191,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1627, 630], [2267, 1001]]",26:06.3,26:06.5,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12787,13268,EF91-2024,16,550374,24355192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2397, 617], [3174, 1045]]",26:06.5,26:06.6,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12788,13269,EF91-2024,16,550374,24355193,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3251, 636], [3934, 1090]]",26:06.7,26:06.8,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12789,13270,EF91-2024,16,550374,24355194,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4117, 623], [4835, 1071]]",26:06.9,26:07.0,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12790,13271,EF91-2024,16,550374,24355195,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4939, 662], [5658, 1103]]",26:07.1,26:07.2,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12791,13272,EF91-2024,16,550374,24355196,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5740, 694], [6304, 1123]]",26:07.3,26:07.4,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12792,13273,EF91-2024,16,550374,24355197,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6402, 713], [7089, 1123]]",26:07.5,26:07.6,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12793,13274,EF91-2024,16,550374,24355198,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1539, 1447], [2165, 1825]]",26:07.7,26:07.8,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12794,13275,EF91-2024,16,550374,24355199,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2303, 1479], [2899, 1908]]",26:07.8,26:08.0,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12795,13276,EF91-2024,16,550374,24355200,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3061, 1453], [3787, 1889]]",26:08.1,26:08.2,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12796,13277,EF91-2024,16,550374,24355201,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3824, 1492], [4451, 1941]]",26:08.3,26:08.5,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12797,13278,EF91-2024,16,550374,24355202,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4736, 1536], [5312, 1808]]",26:08.5,26:08.6,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12798,13279,EF91-2024,16,550374,24355203,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5390, 1409], [6176, 1865]]",26:08.7,26:08.8,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12799,13280,EF91-2024,16,550374,24355204,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[6282, 1453], [6987, 1884]]",26:08.8,26:09.0,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
12800,13281,EF91-2024,16,550374,24355205,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1778, 2353], [2471, 2746]]",26:09.1,26:09.3,232,1998,NA,EF91-2024-16.jpg,image/jpeg,"[[7182, 4792], [7221, 4791]]",3,26:05.3,26:06.3,232,image_content/ad2217f9715b7e88f33c981aeaf67b1add03beceb12b40becfe0b4395284cfa1.jpg
